id,nome,metacritic,rating,generos,tags,imagem_url
4280,Max Payne 3,87,4.26,"Action, Shooter","Singleplayer, Steam Achievements, Multiplayer, Atmospheric, Great Soundtrack, Co-op, Story Rich, Open World, Third Person, Partial Controller Support, FPS, Violent, Third-Person Shooter, Dark, Nudity, Cinematic, Linear, 3D Vision, Noir, Bullet Time",https://media.rawg.io/media/games/5bf/5bf88a28de96321c86561a65ee48e6c2.jpg
9830,Brawlhalla,0,3.22,"Action, Casual, Fighting, Indie","Singleplayer, Multiplayer, Full controller support, steam-trading-cards, Co-op, cooperative, 2D, Online Co-Op, Survival, Free to Play, Online multiplayer, Split Screen, Local Co-Op, Controller, Local Multiplayer, Early Access, Cross-Platform Multiplayer, Beat 'em up, 4 Player Local, 2D Fighter",https://media.rawg.io/media/games/35b/35b47c4d85cd6e08f3e2ca43ea5ce7bb.jpg
2819,Firewatch,81,4.3,"Adventure, Indie","Atmospheric, Great Soundtrack, Story Rich, Horror, Exploration, Mystery, Short, Colorful, Mature, Walking Simulator, Visual Novel, Drama, Interactive Fiction, Thriller, interactive movie, interactive game",https://media.rawg.io/media/games/0be/0bea0a08a4d954337305391b778a7f37.jpg
58616,Assassin's Creed Odyssey,85,3.97,"Action, RPG","Singleplayer, Atmospheric, steam-trading-cards, RPG, Story Rich, Open World, Third Person, Partial Controller Support, Female Protagonist, Stealth, In-App Purchases, Captions available, Historical, Parkour, Assassin",https://media.rawg.io/media/games/c6b/c6bd26767c1053fef2b10bb852943559.jpg
28568,Assassin's Creed II,89,4.43,Action,"Assassin, hero, Swords",https://media.rawg.io/media/games/1be/1bed7fae69d1004c09dfe1101d5a3a94.jpg
2093,No Man's Sky,75,3.71,"Action, Adventure, RPG, Simulation, Massively Multiplayer, Indie","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Steam Cloud, Atmospheric, Great Soundtrack, Open World, First-Person, Sci-fi, Horror, FPS, Exploration, Sandbox, Survival, Space, controller support, Mystery, Crafting, overlay, online, achievements, Procedural Generation, Illuminati, console, Epic, nature, offline, Science, fight, cloud saves, weapons, Space Sim, journey, ship, planets, galaxy, light, sun, sky",https://media.rawg.io/media/games/174/1743b3dd185bda4a7be349347d4064df.jpg
3931,Saints Row IV,86,3.82,"Action, Adventure","Singleplayer, Multiplayer, Full controller support, Steam Cloud, Great Soundtrack, Co-op, Open World, cooperative, Third Person, Sci-fi, Online Co-Op, Funny, Sandbox, Female Protagonist, Comedy, Third-Person Shooter, Character Customization, Aliens, Dark Humor, Superhero, first person mod, Parody",https://media.rawg.io/media/games/e3d/e3ddc524c6292a435d01d97cc5f42ea7.jpg
8488,Tom Clancy's Rainbow Six Siege,75,3.88,"Action, Shooter","Singleplayer, Multiplayer, Atmospheric, steam-trading-cards, Co-op, First-Person, Partial Controller Support, FPS, Online Co-Op, Female Protagonist, Tactical, Realistic, Physics, Team-Based, Competitive, Destruction",https://media.rawg.io/media/games/b34/b3419c2706f8f8dbe40d08e23642ad06.jpg
3556,Alien: Isolation,81,4.21,"Action, Adventure","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, Great Soundtrack, First-Person, Sci-fi, Horror, FPS, Gore, Difficult, Female Protagonist, Survival, Stealth, Space, Survival Horror, Aliens, vr mod",https://media.rawg.io/media/games/daa/daaee07fcb40744d90cf8142f94a241f.jpg
326243,Elden Ring,95,4.38,"Action, RPG","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Atmospheric, Great Soundtrack, RPG, Co-op, Open World, cooperative, Third Person, Online Co-Op, Fantasy, Difficult, Violent, Action RPG, PvP, 3D, Dark Fantasy, Online PvP, Steam Trading Cards, Epic, Souls-like, history",https://media.rawg.io/media/games/b29/b294fdd866dcdb643e7bab370a552855.jpg
262382,Disco Elysium,91,4.37,"Adventure, RPG, Indie","Singleplayer, RPG, Story Rich, role-playing, Isometric",https://media.rawg.io/media/games/840/8408ad3811289a6a5830cae60fb0b62a.jpg
4223,The Darkness II,77,3.71,Action,"Singleplayer, Steam Achievements, Multiplayer, Atmospheric, Co-op, Story Rich, cooperative, First-Person, Partial Controller Support, Horror, FPS, Funny, Gore, Violent, Dark, Nudity, Short, Multiple Endings, Comic Book, Supernatural",https://media.rawg.io/media/games/744/744adc36e6573dd67a0cb0e373738d19.jpg
28154,Cuphead,87,4.37,"Action, Indie, Platformer","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Great Soundtrack, Co-op, cooperative, 2D, Funny, Difficult, Local Co-Op, Retro, Captions available, Colorful, Side Scroller, Shoot 'Em Up, Hand-drawn, Cartoony, Bullet Hell, Cartoon",https://media.rawg.io/media/games/226/2262cea0b385db6cf399f4be831603b0.jpg
58654,Hitman 2,83,4.04,"Action, Shooter","Singleplayer, Multiplayer, Great Soundtrack, Co-op, Open World, cooperative, Third Person, Gore, Sandbox, Violent, Stealth, Nudity, 3rd-Person Perspective, Assassin",https://media.rawg.io/media/games/858/858c016de0cf7bc21a57dcc698a04a0c.jpg
3678,War Thunder,81,3.19,"Action, Shooter, Massively Multiplayer","Singleplayer, Steam Achievements, Multiplayer, Co-op, Open World, cooperative, Partial Controller Support, FPS, Free to Play, Cross-Platform Multiplayer, War, In-App Purchases, Realistic, Historical, Team-Based, Military, mmo, World War II, Tanks, Flight, TrackIR",https://media.rawg.io/media/games/d07/d0790809a13027251b6d0f4dc7538c58.jpg
2235,Batman: Arkham Origins,74,3.95,Action,"Singleplayer, Steam Achievements, Multiplayer, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, Story Rich, Open World, Third Person, Steam Leaderboards, Sandbox, Stealth, Action-Adventure, Controller, Third-Person Shooter, Beat 'em up, Detective, 3D Vision, Comic Book, Superhero, Batman",https://media.rawg.io/media/games/fc3/fc30790a3b3c738d7a271b02c1e26dc2.jpg
4502,Darksiders,83,3.76,Action,"Singleplayer, Steam Achievements, Steam Cloud, RPG, Open World, Third Person, Partial Controller Support, Fantasy, Gore, Action-Adventure, Action RPG, Controller, Hack and Slash, Post-apocalyptic, Beat 'em up, Metroidvania, 3D Platformer, Character Action Game, Spectacle fighter",https://media.rawg.io/media/games/8d4/8d46786ca86b1d95f3dc7e700e2dc4dd.jpg
28153,Assassin's Creed Origins,81,3.96,"Action, RPG",,https://media.rawg.io/media/games/336/336c6bd63d83cf8e59937ab8895d1240.jpg
58777,DOOM Eternal,86,4.37,"Action, Shooter","Singleplayer, Multiplayer, Atmospheric, Great Soundtrack, Co-op, First-Person, Sci-fi, Partial Controller Support, Horror, FPS, Gore, Violent, Online multiplayer, Fast-Paced, Blood, Demons, tir",https://media.rawg.io/media/games/3ea/3ea3c9bbd940b6cb7f2139e42d3d443f.jpg
11052,Titan Quest Anniversary Edition,0,3.78,"Action, RPG","Singleplayer, Steam Achievements, Multiplayer, Steam Cloud, Atmospheric, steam-trading-cards, Great Soundtrack, RPG, Co-op, Story Rich, Open World, cooperative, Online Co-Op, Fantasy, Classic, Online multiplayer, Action RPG, Steam Workshop, Includes level editor, Hack and Slash, Isometric, Top-Down, Loot, Level Editor, Mythology",https://media.rawg.io/media/games/33d/33df5a032898b8ab7e3773c7a5f1d336.jpg
356714,Among Us,82,3.83,"Action, Simulation, Casual","Multiplayer, Co-op, cooperative, 2D, Online Co-Op, Online multiplayer, Local Co-Op, Local Multiplayer, Cross-Platform Multiplayer, Space, In-App Purchases, ship, Minigames, party-game, spaceship",https://media.rawg.io/media/games/e74/e74458058b35e01c1ae3feeb39a3f724.jpg
58751,Halo Infinite,84,3.64,"Action, Shooter, Adventure","Singleplayer, Multiplayer, Full controller support, Atmospheric, Great Soundtrack, Co-op, Story Rich, Open World, cooperative, First-Person, Sci-fi, FPS, Online Co-Op, Classic, Sandbox, Free to Play, Action-Adventure, PvP, Space, combat, Futuristic, Aliens, Sexual Content, Online PvP, battle, Lore-Rich, Epic, Beautiful, weapons, hero, balance, Endless, arena, tv, map, hd, Gaming",https://media.rawg.io/media/games/e1f/e1ffbeb1bac25b19749ad285ca29e158.jpg
10340,Crusader Kings II,82,3.61,"Strategy, Simulation","Singleplayer, Multiplayer, steam-trading-cards, Great Soundtrack, RPG, Co-op, cooperative, Sandbox, Moddable, Character Customization, Replay Value, Historical, Medieval, RTS, Real-Time with Pause, Grand Strategy, Education, Political, Diplomacy, Politics",https://media.rawg.io/media/games/c22/c22d804ac753c72f2617b3708a625dec.jpg
1682,The Wolf Among Us,82,4.39,Adventure,"Singleplayer, Full controller support, Atmospheric, Great Soundtrack, Story Rich, Fantasy, Dark, Point & Click, Nudity, controller support, Mystery, Mature, Cinematic, Detective, Cartoony, Episodic, Comic Book, Choose Your Own Adventure, Quick-Time Events, Noir",https://media.rawg.io/media/games/be0/be084b850302abe81675bc4ffc08a0d0.jpg
1010,Transistor,83,4.16,"Action, RPG, Indie","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, Great Soundtrack, RPG, Story Rich, 2D, Sci-fi, Female Protagonist, Action RPG, Tactical, role-playing, Hack and Slash, Turn-Based, Short, Isometric, Cyberpunk, Music, Hand-drawn, Narration, Narrative",https://media.rawg.io/media/games/d1f/d1f872a48286b6b751670817d5c1e1be.jpg
998,Battlefield 1,88,3.84,"Action, Shooter","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Atmospheric, Great Soundtrack, Open World, First-Person, FPS, Gore, Violent, PvP, War, Mature, Physics, Historical, Military, Online PvP, Story, Steam Trading Cards, battle, Destruction, Tanks, history, Classes, World War I, tank, ww1",https://media.rawg.io/media/games/998/9980c4296f311d8bcc5b451ca51e4fe1.jpg
3876,Deus Ex: Human Revolution - Director's Cut,91,4.3,"Action, RPG","Singleplayer, Steam Achievements, Steam Cloud, Atmospheric, steam-trading-cards, Great Soundtrack, RPG, Story Rich, Open World, First-Person, Sci-fi, Partial Controller Support, FPS, Stealth, Action RPG, Captions available, Replay Value, combat, Futuristic, Cyberpunk, Dystopian, Story, Commentary available, character, Conspiracy, Hacking, weapons, Inventory Management, secrets, Transhumanism",https://media.rawg.io/media/games/a12/a12f806432cb385bc286f0935c49cd14.jpg
3497,Far Cry 4,80,3.82,Shooter,"Singleplayer, Multiplayer, Atmospheric, RPG, Co-op, Story Rich, Open World, cooperative, First-Person, Partial Controller Support, FPS, Online Co-Op, Exploration, Sandbox, Survival, Stealth, Action RPG, Crafting, Hunting",https://media.rawg.io/media/games/b39/b396dac1f3e0f538841aa0355dd066d3.jpg
2792,Layers of Fear,72,3.54,"Adventure, Indie","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, Great Soundtrack, Story Rich, First-Person, Partial Controller Support, Horror, Exploration, Dark, Point & Click, Survival Horror, Mystery, Short, Mature, Walking Simulator, Multiple Endings, Surreal, Emotional, Interactive Fiction, Supernatural, Lovecraftian, Psychedelic, Narrative, immersive",https://media.rawg.io/media/games/6a2/6a2e48933245e2cd3c92248c75c925e1.jpg
4003,GRID 2,80,3.3,"Racing, Arcade","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Steam Cloud, steam-trading-cards, Co-op, Open World, cooperative, First-Person, Steam Leaderboards, Split Screen, Local Co-Op, Controller, Local Multiplayer, Realistic, Valve Anti-Cheat enabled, Driving, 3D Vision",https://media.rawg.io/media/games/27b/27b02ffaab6b250cc31bf43baca1fc34.jpg
13461,Resident Evil 5,86,3.82,"Action, Shooter","Singleplayer, Multiplayer, cooperative, Online Co-Op, Third-Person Shooter, Zombies, Survival Horror",https://media.rawg.io/media/games/974/974342a3959981a17bdbbff2fd7f97b0.jpg
1256,XCOM 2,88,4.1,"RPG, Strategy","Singleplayer, Steam Achievements, Multiplayer, Steam Cloud, Atmospheric, steam-trading-cards, Great Soundtrack, RPG, Co-op, cooperative, Sci-fi, Horror, Difficult, Tactical, Steam Workshop, Cross-Platform Multiplayer, Moddable, Character Customization, Turn-Based, Futuristic, Aliens, Turn-Based Strategy, Turn-Based Tactics, Perma Death",https://media.rawg.io/media/games/9bf/9bfac18ff678f41a4674250fa0e04a52.jpg
17959,Ori and the Blind Forest: Definitive Edition,88,4.42,"Adventure, Platformer","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, Great Soundtrack, RPG, Story Rich, Open World, 2D, Fantasy, Difficult, Controller, stats, Family Friendly, Cute, Side Scroller, Metroidvania, 2.5D",https://media.rawg.io/media/games/04a/04a7e7e185fb51493bdcbe1693a8b3dc.jpg
18613,Counter-Strike: Condition Zero,65,3.14,Action,"Singleplayer, Multiplayer, First-Person, FPS, Online Co-Op, Classic, Team-Based, Military, Competitive, Valve Anti-Cheat enabled",https://media.rawg.io/media/games/8bd/8bd24e3c15354a9555bb1437fe555a69.jpg
15002,The Stanley Parable,88,4.37,"Adventure, Indie","Singleplayer, Full controller support, Atmospheric, Story Rich, First-Person, Funny, Exploration, Comedy, Captions available, Choices Matter, Short, Walking Simulator, Multiple Endings, Surreal, Narration, Psychological, Satire, Dynamic Narration",https://media.rawg.io/media/screenshots/8f0/8f0b94922ad5e59968852649697b2643.jpg
4527,Call of Duty: Modern Warfare 2,86,4.27,Shooter,"Singleplayer, Steam Achievements, Multiplayer, Steam Cloud, Atmospheric, Great Soundtrack, Co-op, Story Rich, cooperative, First-Person, FPS, Online Co-Op, Tactical, PvP, Zombies, Moddable, War, Military, Valve Anti-Cheat enabled, Linear",https://media.rawg.io/media/games/9af/9af24c1886e2c7b52a4a2c65aa874638.jpg
12024,Insurgency,74,3.42,"Action, Shooter, Indie","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Atmospheric, steam-trading-cards, Co-op, cooperative, First-Person, FPS, Online Co-Op, Tactical, Steam Workshop, PvP, Cross-Platform Multiplayer, Includes level editor, War, Realistic, Team-Based, Military, Competitive, Valve Anti-Cheat enabled",https://media.rawg.io/media/games/1a1/1a17e9b6286edb7e1f1e510110ccb0c0.jpg
4599,Saints Row 2,78,3.57,"Action, Shooter","Singleplayer, Multiplayer, Steam Cloud, Great Soundtrack, Co-op, Open World, cooperative, Third Person, Online Co-Op, Funny, Sandbox, Female Protagonist, Comedy, Third-Person Shooter, Moddable, Character Customization, Replay Value, Crime, overlay, Co-op Campaign",https://media.rawg.io/media/games/10d/10d19e52e5e8415d16a4d344fe711874.jpg
22571,Black Desert Online,73,2.92,"Action, Adventure, RPG, Strategy, Simulation, Massively Multiplayer","Multiplayer, RPG, Co-op, Open World, Fantasy, Female Protagonist, Online multiplayer, PvP, Anime, In-App Purchases, mmo, MMORPG",https://media.rawg.io/media/games/651/651ae84f2d5e36206aad90976a453329.jpg
28172,Kingdom Come: Deliverance,71,4.05,"Action, Adventure, RPG","Singleplayer, Steam Achievements, Full controller support, Atmospheric, Great Soundtrack, RPG, Story Rich, Open World, First-Person, Choices Matter, Realistic, Historical, Medieval, Kickstarter, Choose Your Own Adventure, CRPG, Swordplay, Crowdfunded, Horses, Einzelspieler, Steam-Errungenschaften, Volle Controllerunterstützung",https://media.rawg.io/media/games/d8f/d8f3b28fc747ed6f92943cdd33fb91b5.jpeg
13305,Assassin’s Creed III,80,3.75,Action,"Singleplayer, Multiplayer, Atmospheric, Story Rich, Open World, Third Person, Partial Controller Support, Sandbox, Stealth, Action-Adventure, Controller, Historical, Parkour, Assassin, America, Alternate History, Conspiracy, Hunting",https://media.rawg.io/media/games/275/2759da6fcaa8f81f21800926168c85f6.jpg
4544,Red Dead Redemption,95,4.41,"Action, Shooter","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Atmospheric, Great Soundtrack, Story Rich, Open World, Third Person, Gore, Classic, Action-Adventure, Third-Person Shooter, Zombies, Nudity, 3D, combat, Sexual Content, Blood, Narration, Family Sharing, Western, shoot, HDR available, waves, nightmare, clone",https://media.rawg.io/media/games/686/686909717c3aa01518bc42ae2bf4259e.jpg
10297,Sid Meier’s Civilization VI,88,4.16,"Strategy, Simulation","Singleplayer, Steam Achievements, Multiplayer, steam-trading-cards, Great Soundtrack, Co-op, Open World, Online Co-Op, Tactical, Steam Workshop, Moddable, War, Turn-Based, Historical, Memes, Turn-Based Strategy, Cartoony, Cartoon, Grand Strategy, 4X",https://media.rawg.io/media/games/997/997ab4d67e96fb20a4092383477d4463.jpg
19590,Ori and the Blind Forest,88,4.37,"Adventure, Platformer","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, Great Soundtrack, RPG, Story Rich, Open World, 2D, Fantasy, Exploration, Difficult, stats, Family Friendly, Cute, Side Scroller, Metroidvania, 2.5D",https://media.rawg.io/media/games/f8c/f8c6a262ead4c16b47e1219310210eb3.jpg
13268,Amnesia: A Machine for Pigs,72,3.23,"Action, Adventure, Indie","Singleplayer, Full controller support, Steam Cloud, Atmospheric, Great Soundtrack, Story Rich, First-Person, Horror, Gore, Survival, Stealth, Dark, Survival Horror, Captions available, controller support, Short, Walking Simulator, Linear, Steampunk",https://media.rawg.io/media/games/d9f/d9f982e042df6263684ba1fdea3efc1c.jpg
51325,The Last of Us Part II,93,4.41,"Action, Shooter, Adventure","Singleplayer, Atmospheric, Survival, Violent, Stealth, Action-Adventure, exclusive, 3rd-Person Perspective, Blood, America, LGBTQ+, Role Playing Game",https://media.rawg.io/media/games/909/909974d1c7863c2027241e265fe7011f.jpg
10560,Total War: SHOGUN 2,90,3.62,Strategy,"Singleplayer, Steam Achievements, Multiplayer, Steam Cloud, steam-trading-cards, Great Soundtrack, Co-op, cooperative, Tactical, stats, Moddable, Turn-Based, Historical, Medieval, RTS, Turn-Based Strategy, Military, Valve Anti-Cheat enabled, Stylized, Turn-Based Tactics, Grand Strategy, Ninja, Real Time Tactics, Diplomacy",https://media.rawg.io/media/games/be9/be9cf02720c9326e11d0fda14518554f.jpg
3853,Trine 2: Complete Story,84,3.72,"Action, Indie, Puzzle, Platformer","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, Great Soundtrack, RPG, Co-op, cooperative, 2D, Online Co-Op, Fantasy, Split Screen, Local Co-Op, Local Multiplayer, Steam Workshop, Cross-Platform Multiplayer, Includes level editor, controller support, Physics, Medieval, 3D Vision",https://media.rawg.io/media/screenshots/c97/c97b943741f5fbc936fe054d9d58851d.jpg
3168,SOMA,84,4.17,"Action, Adventure, Indie","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, Great Soundtrack, Story Rich, First-Person, Sci-fi, Horror, Gore, Survival, Stealth, Steam Workshop, Moddable, Survival Horror, Walking Simulator, Robots, Underwater",https://media.rawg.io/media/games/149/149bbed9d90dc09328ba79bbacfda3c8.jpg
11435,Viscera Cleanup Detail: Shadow Warrior,0,2.59,"Action, Simulation, Indie","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Steam Cloud, Co-op, cooperative, First-Person, FPS, Funny, Gore, Comedy, Split Screen, 3D Vision, Blood",https://media.rawg.io/media/screenshots/f2f/f2f3c93d6153da7aee590f3ab8ccd803.jpg
10061,Watch Dogs 2,79,3.84,"Action, Adventure","Singleplayer, Multiplayer, Atmospheric, Co-op, Open World, cooperative, Third Person, Partial Controller Support, Gore, Comedy, Stealth, Third-Person Shooter, Cute, Mature, Parkour, Sexual Content, Crime, Illuminati, Hacking, first person mod",https://media.rawg.io/media/games/f52/f52cf6ba08089cd5f1a9c8f7fcc93d1f.jpg
3766,Thief,70,3.26,"Action, Adventure","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, RPG, Open World, First-Person, Horror, FPS, Fantasy, Steam Leaderboards, Stealth, Dark, Nudity, Medieval, Parkour, 3D Vision, Steampunk, Assassin, Heist",https://media.rawg.io/media/games/59a/59a3ebcba3d08c51532c6ca877aff256.jpg
1090,This War of Mine,83,4.07,"Adventure, Simulation, Indie","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, Open World, 2D, Difficult, Survival, Stealth, Steam Workshop, Point & Click, War, Post-apocalyptic, Choices Matter, Crafting, Side Scroller, Roguelike, 2.5D",https://media.rawg.io/media/games/283/283e7e600366b0da7021883d27159b27.jpg
4013,Call of Juarez: Gunslinger,79,3.81,"Action, Shooter","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, Great Soundtrack, Story Rich, First-Person, FPS, Funny, Gore, Steam Leaderboards, Comedy, Historical, Linear, Narration, Alternate History, Western, Bullet Time, Dynamic Narration",https://media.rawg.io/media/games/a86/a86ce0afaf2d5ec2b0f048989f01795e.jpg
3990,The Last Of Us,95,4.54,"Action, Adventure",exclusive,https://media.rawg.io/media/games/a5a/a5a7fb8d9cb8063a8b42ee002b410db6.jpg
432,Grand Theft Auto III,93,4.15,"Action, Shooter","Singleplayer, Multiplayer, Atmospheric, Great Soundtrack, Story Rich, Open World, Third Person, Partial Controller Support, Classic, Sandbox, Violent, Third-Person Shooter, Moddable, Mature, Crime, Driving, Silent Protagonist, first person mod, Satire",https://media.rawg.io/media/games/5fa/5fae5fec3c943179e09da67a4427d68f.jpg
11726,Dead Cells,88,4.23,"Action, RPG, Indie, Platformer","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, Great Soundtrack, RPG, 2D, Difficult, Pixel Graphics, Early Access, Hack and Slash, Replay Value, Side Scroller, Roguelike, Metroidvania, Roguelite, Procedural Generation, Perma Death",https://media.rawg.io/media/games/f90/f90ee1a4239247a822771c40488e68c5.jpg
28202,Wolfenstein II: The New Colossus,86,4.09,"Action, Shooter","Singleplayer, Atmospheric, Great Soundtrack, Story Rich, Open World, First-Person, Sci-fi, Horror, FPS, Gore, Comedy, Violent, Stealth, Nudity, Dystopian, World War II, Illuminati, Heist, Alternate History, Einzelspieler, Steam-Errungenschaften, Volle Controllerunterstützung",https://media.rawg.io/media/games/a0e/a0ef08621301a1eab5e04fa5c96978fa.jpeg
1358,"Papers, Please",85,4.37,"Simulation, Educational, Indie, Puzzle","Singleplayer, Steam Achievements, Steam Cloud, Atmospheric, steam-trading-cards, Great Soundtrack, Story Rich, 2D, Difficult, Steam Leaderboards, Pixel Graphics, stats, Retro, Point & Click, War, Replay Value, Multiple Endings, Dystopian, Surreal, Political, work, historical-fiction",https://media.rawg.io/media/games/6d3/6d33014a4ed48a19c30a77ead5a0f62e.jpg
906,Call of Duty: Black Ops III,73,3.27,"Action, Shooter","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Atmospheric, Great Soundtrack, Co-op, Story Rich, Open World, cooperative, First-Person, Sci-fi, FPS, Gore, Steam Leaderboards, Steam Workshop, Zombies, Futuristic, Parkour, Valve Anti-Cheat enabled, Robots, battle, Illuminati, Quick-Time Events",https://media.rawg.io/media/games/fd6/fd6a1eecd3ec0f875f1924f3656b7dd9.jpg
17352,Killing Floor,72,3.45,Action,"Singleplayer, Steam Achievements, Multiplayer, steam-trading-cards, Great Soundtrack, Co-op, cooperative, First-Person, Horror, FPS, Online Co-Op, Gore, Difficult, Survival, Comedy, stats, Steam Workshop, Cross-Platform Multiplayer, Zombies, Includes level editor, Moddable, exclusive, Survival Horror, Team-Based, Valve Anti-Cheat enabled, true exclusive, Class-Based",https://media.rawg.io/media/games/806/8060a7663364ac23e15480728938d6f3.jpg
952,Shadowrun Returns,76,3.5,"RPG, Strategy, Indie","Singleplayer, Atmospheric, RPG, Story Rich, Sci-fi, Fantasy, Female Protagonist, Tactical, Includes level editor, Moddable, Turn-Based, Isometric, Turn-Based Strategy, Cyberpunk, Dystopian, Kickstarter, CRPG, Crowdfunded",https://media.rawg.io/media/games/d4b/d4bcd78873edd9992d93aff9cc8db0c8.jpg
10073,Divinity: Original Sin 2,95,4.38,"RPG, Strategy","Singleplayer, Multiplayer, Full controller support, Steam Cloud, Atmospheric, Great Soundtrack, RPG, Co-op, Story Rich, Open World, cooperative, Online Co-Op, Fantasy, Female Protagonist, Online multiplayer, Split Screen, Local Co-Op, Local Multiplayer, Early Access, role-playing, Character Customization, Turn-Based, Isometric, achievements, Turn-Based Combat, Turn-Based Tactics, CRPG, in development",https://media.rawg.io/media/games/424/424facd40f4eb1f2794fe4b4bb28a277.jpg
10548,Darksiders Warmastered Edition,79,3.68,"Action, RPG","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, steam-trading-cards, RPG, Open World, Third Person, Fantasy, Gore, Difficult, Violent, Hack and Slash, Post-apocalyptic, Dark Fantasy, Metroidvania, Remake, Demons",https://media.rawg.io/media/games/1f1/1f1888e1308959dfd3be4c144a81d19c.jpg
18272,Magicka,74,3.79,"Action, RPG","Singleplayer, Steam Achievements, Multiplayer, Full controller support, steam-trading-cards, RPG, Co-op, cooperative, Online Co-Op, Fantasy, Funny, Difficult, Steam Leaderboards, Comedy, Split Screen, Local Co-Op, Action RPG, Local Multiplayer, Team-Based, Magic, 4 Player Local",https://media.rawg.io/media/games/c7a/c7a71a0531a9518236d99d0d60abe447.jpg
3474,Lara Croft and the Temple of Osiris,73,3.09,"Action, Adventure, Puzzle","Singleplayer, Steam Achievements, Multiplayer, Full controller support, RPG, Co-op, cooperative, Third Person, Online Co-Op, Steam Leaderboards, Female Protagonist, Split Screen, Local Co-Op, Hack and Slash, Isometric, Top-Down, 4 Player Local, Twin Stick Shooter, 4 giocatori divano, Lara Croft",https://media.rawg.io/media/games/1fb/1fb1c5f7a71d771f440b27ce7f71e7eb.jpg
43877,Quake Champions,0,3.26,"Action, Shooter","Steam Achievements, Multiplayer, First-Person, Horror, FPS, Gore, Difficult, Violent, Free to Play, Online multiplayer, Early Access, exclusive, Fast-Paced, true exclusive, Arena Shooter, e-sports",https://media.rawg.io/media/games/fba/fbae1bcfae1feffda6a11fbc1c939420.jpg
59359,A Plague Tale: Innocence,82,4.14,"Action, Adventure","Singleplayer, Full controller support, Third Person, Horror, Female Protagonist, Violent, Stealth, Action-Adventure, Linear, plague",https://media.rawg.io/media/games/b4a/b4adf80c36e267b35acc3497ed2af19c.jpg
10419,Subnautica,83,4.24,"Adventure, Indie","Singleplayer, Multiplayer, Full controller support, Atmospheric, Open World, First-Person, Sci-fi, Horror, FPS, Exploration, Sandbox, Survival, Early Access, Crafting, Aliens, VR, online, Base Building, console, offline, Underwater, explore, Voxel, collect, alien, water, sea, food, sun, crash, health",https://media.rawg.io/media/games/739/73990e3ec9f43a9e8ecafe207fa4f368.jpg
28492,Dead Island,74,3.48,"Action, Shooter, RPG","Zombies, character, friends, island, police, room",https://media.rawg.io/media/games/56e/56ed40948bebaf1968234aa6e3c74771.jpg
3757,South Park: The Stick of Truth,84,4.22,"Adventure, RPG","Singleplayer, Steam Achievements, Full controller support, RPG, Story Rich, Open World, 2D, Fantasy, Funny, Comedy, Zombies, role-playing, Nudity, Turn-Based, Short, Mature, Turn-Based Strategy, JRPG, Dark Humor, Cartoon, Satire",https://media.rawg.io/media/games/8ca/8ca40b562a755d6a0e30d48e6c74b178.jpg
559,Fallout Shelter,63,3.43,"RPG, Simulation","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Steam Cloud, Atmospheric, Great Soundtrack, RPG, 2D, Horror, Funny, Sandbox, Survival, Free to Play, stats, role-playing, In-App Purchases, Post-apocalyptic, Crafting, Building, Management, Base Building",https://media.rawg.io/media/games/a91/a911f0a91991469e398fa70091507a5b.jpg
56184,Resident Evil 4 (2005),83,4.4,"Action, Shooter","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, Great Soundtrack, Third Person, Sci-fi, Horror, Gore, Difficult, Steam Leaderboards, Classic, Survival, Third-Person Shooter, Zombies, Survival Horror, Captions available, Replay Value, Remake, Quick-Time Events, Inventory Management, first person shooter, tank controls, survival-horror-game",https://media.rawg.io/media/games/fee/fee0100afd87b52bfbd33e26689fa26c.jpg
